Market_name,Market_cat_name,Product_name,Product_price,Product_description,scrape_timestamp
La Cesta,Carne Y Pollo,Redondos Nuggets de Pechuga de Pollo Precocidos,11.61,"Carne de pechuga de pollo molida, condimentada, empanizada y precocida. Presentación en caja de 350 g x 23 unidades.",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Redondos Nugget de Pechuga de Pollo Precocidos,7.5,"Deliciosos Nuggets Formados, Empanizados, Condimentados y Precocidos. Ideales Para Una Comida Balanceada Con tu Salsa o Complemento Favorito. Contienen Una Alta Fuente de Proteína. Calorías 197 Kcal. Grasas Totales 11.7 g. Carbohidratos Totales g. Proteínas 14.7 g. Contiene Transgénicos.",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Redondos Nuggets de Pechuga de Pollo,16.65,Deliciosos y crujientes nuggets elaborados con pechuga de pollo de la más alta calidad. Son precocidos e ideales para disfrutar en cualquier momento del día. Contiene 36 unidades.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,San Fernando Rodaja de Pierna de Pavita Congelado,8.9,Bolsa,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Artisan Filete de Pierna Sin Piel Libre de Antibioticos 450 g,19.47,Rango de Peso 450 a 550 g.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Avinka Chicharrón de Pollo,14.03,Bolsa,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Avinka Suprema de Pollo 600 g,27.9,Bolsa,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Artisan Suprema de Pollo,27.12,Caja,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Avinka Apanado de Pollo,77.5,Bolsa.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Pavo Entero Congelado San Fernando 8kg,147.36,Rango De Peso 8kg A 9kg Pavo Entero Marinado Producto Congelado,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Pavo Entero Congelado Redondos 8kg,132.96,Rango De Peso 8kg A 9kg Pavo Entero Marinado Producto Congelado,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Flexfood Hamburguesa,19.9,Caja Con 2 Unidades.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Milanesa de Pollo Redondos,30.9,"Bolsa Con 8 Unidades. Elaborados Con 100% Pechuga de Pollo, su Empanizado es Estilo Tempura, Totalmente Cocinado. Ideal Para Fiestas, Reuniones o Simplemente Compartir en Familia de Una Deliciosa Comida.",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Redondos Pierna de Pollo Con Muslo,6.93,Rango de Peso 440 g a 640 g.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Redondos Muslo de Pollo Light,13.2,Rango de Peso 630 g a 830 g.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,San Fernando Dado de Pollo,11.5,Bolsa,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,San Fernando Dedito de Pollo,8.5,Bolsa,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Avinka Nuggets de Pollo Con Brócoli,31.37,Bolsa.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Otto Kunz Hamburguesa de Res Premium,31.9,"Disfruta de una deliciosa carne de res ideal para parrilladas. El empaque contiene 8 unidades, perfecto para disfrutar y compartir con los que más quieres.",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Otto Kunz Hamburguesa Parrillera Premium,31.9,"Disfruta de tus preparaciones favoritas con Otto Kunz y agrega un toque extra de sabor a tus comidas, elaborado con 100% pura carne de res, ideal para sorprender a tu familia en cualquier momento del día. ",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Churrasco Parrillero Congelado 1kg,45.9,Finka Food Churrasco Parrillero Congelado. Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Bife Angosto 1kg,57.5,Finka Food Bife Angosto. Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Bisteck Fresco 700gr,29.9,Finka Food Bisteck. Peso Aproximado 700 Gr,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Picaña 1kg,55.9,Finka Food Picaña . Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Entraña 780g,42.9,Finka Food Entraña. Peso Aproximado 780 Gr,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Churrasco Redondo Congelado 1kg,45.9,Finka Food Churrasco Redondo Congelado . Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Churasco Largo Congelado 1kg,47.9,Finka Food Churasco Largo Congelado. Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Finka Food Osobusco Congelado 1kg,29.9,Finka Food Osobusco Congelado. Peso Aproximado 1 Kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,Beef Master Oregon Colita de Cuadril Congelada,84.9,Angus Selection. Carne Americana. Peso Mínimo: 800 g.,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,La Tarambana Picaña Premium Beef Congelado 1.5 Kg,168.9,Producto Congelado Peso Aproximado 1.5kg,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,"Bife Ancho Angus Premium Beef ""la Tarambana"" Congelado - Pack 600 Gr",73.5,"Bife Ancho Angus Uruguay Premium Beef Certificado ""la Tarambana"" Marca: La Tarambana Rango De Peso: Pack De 600 Grs Aproximadamente (300 Grs Por Unidad)",2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,La Tarambana Bife Angosto Angus Premium Beef Congelado 950 G,85.9,Producto Congelado Peso Aproximado 950g,2024-12-06 21:20:35.378880
La Cesta,Carne Y Pollo,"Bife Angosto Angus Premium Beef ""la Tarambana"" Congelado - Pack 600 Gr",67.5,"Bife Angosto Angus Uruguay Premium Beef Certificado ""la Tarambana"" Marca: La Tarambana Rango De Peso: Pack De 600 Grs Aproximadamente (300 Grs. Por Unidad)",2024-12-06 21:20:35.378880
La Cesta,Panadería Y Repostería,Gloria Panetón en Caja,23.94,"Delicioso panetón relleno de pasas y fruta confitada, perfecto para compartir en tus momentos de descanso con familia o amigos, junto con la bebida que más te guste.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Gloria Panetón con Pasas y Fruta Confitada,17.6,"Delicioso bizcocho con pasas y fruta confitada. Hecho con la tradicional receta de oro. Con el mejor sabor, frescura y delicada textura. Ideal para ser disfrutado por toda la familia, celebrando los momentos especiales.  ",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Marinela-Pingüinos Mini Pastelitos de Chocolate,11.9,"Deliciosos pasteles rellenos de crema con cubierta sabor chocolate, libre de grasas trans, ideal para disfrutar a cualquier hora del día. Contiene 10 unidades.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Panetón Chocoton Doble Chocolate,26.5,Caja,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Panetón Buon Natale,20.25,Bolsa,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Panetón,22.87,"El Panetón Donofrio Pan dulce con Frutas de Perú, llamado Panetón o Pan dulce en países hispanohablantes, es un bollo hecho con una masa de tipo brioche, pasas y frutas confitadas o cristalizadas. Tiene forma de cúpula y la masa se elabora con harina, levadura, huevos, mantequilla y azúcar.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Chocolate Chocotoncito,4.0,"Deliciosa golosina que combina una cobertura de chocolate con un relleno suave y cremoso, creando una experiencia indulgente y deliciosa para los amantes del chocolate y los dulces.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Delisha Brownie Clásico,5.5,"Su textura esponjosa y sabor, lo hacen muy versátil para combinarlo ya sea con leche o una bola de tu helado favorito. Esto además lo hace perfecto para las onces y merienda",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Kekitos Keke Sabor a Naranja,4.5,"Paquete por 3 kekes. Este queque es perfectamente húmedo y esponjoso, ¡y la combinación de naranja con vainilla es exquisita! Es una receta ideal para acompañar un té o café, que de seguro vas a querer hacer una y otra vez.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Panetón Chocotón,23.9,Panetón relleno de gotas con sabor a chocolate. Disfruta de una tarde con tu familia y comparte.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Todinno Panetón + Todinnito de Regalo,29.5,Contiene 2 Unidades. Todinno Panetón 900 g + Todinnito de Regalo 85 G.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,4 x D'Onofrio Panetoncito 80 g,12.0,Bolsa.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,D'Onofrio Panetoncito Con Chipas de Frutas,4.0,Bolsa.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,4 x D'Onofrio Chocotoncito 80 g,12.0,"Deliciosa golosina que combina una cobertura de chocolate con un relleno suave y cremoso, creando una experiencia indulgente y deliciosa para los amantes del chocolate y los dulces.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Winters Paneton sin Pasas ni Frutas,19.47,"Este producto se caracteriza por estar hecho con masa madre. Por ello, promete mantener el sabor de un panetón tradicional, pero sin pasas ni frutas confitadas visibles. Es producido con: harina de trigo fortificada, azúcar, grasa vegetal, yema de huevo y gluten de trigo.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,3x Bimbo Pan Para Hot Dog 8 Und,38.7,"Es un pan rico, consistente, tierno y esponjoso, ideal para preparar y disfrutar de los hot dogs más deliciosos. Contiene 8 unidades.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,3x Bimbo Pan Pita Integral 300 g,26.7,"Es un pan árabe o un pan pita perfecto para hacer preparaciones sencillas usando su bolsillo o para usarlo como acompañamiento en comidas árabes. Para los que no quieren perder la versatilidad de la pita, pero buscan una opción 100% integral.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,4 x Bimbo Artesano Pan de Molde,62.0,"El pan más delicioso y suave de todos, con topping de harina y tajada más gruesa, sabe bien con nada y sabe bien con todo. Además, es libre de colesterol y bajo en grasa.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,3x Bimbo Pan Blanco Bolsa 480 g,37.5,"Es un pan rico y nutritivo, que cuenta con nutrimentos como calcio, y una mezcla de vitaminas que ayudan a fortalecer el cuerpo humano y a desarrollar el crecimiento infantil. Ideal para disfrutar tus desayunos con unos deliciosos sándwiches en compañía de lo que más te gusta.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Don Mamino Palitos Crissinos Largos Ajonjolí,9.5," Delicioso snack apto para personas celiacas pues son libres de gluten y además, aptos para veganos.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Bimbo Tostada de Pan de Molde Integral Cero Cero,10.5,Tostada de pan de molde integral 0 % azúcar y grasa añadidas. Sin conservadores artificiales. Hecho con harina de trigo integral. Sin jarabe de alta fructosa ni edulcorantes.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Vital Pan Avena Girasol Con Masa Madre,12.5,"El pan tajado integral contiene frutas y cereales en cada tajada, es 100 % natural, sin conservantes ni colorantes. Con un proceso de fermentación que permite mantener su frescura hasta el último día. Además de ser 100 % integral, los ingredientes de Vital realzan su sabor.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Forno de Minas Pan de Queso Precocido Tradicional 500 g,33.21,"Textura Suave y Esponjosa, Masa Fina y Deliciosa, Ideales Para Hornear y Disfrutar en Familia o Con Amigos.",2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Pancitos Del Sur de Queso Paria 6 Und,28.9,Contiene 6 Unidades.Pan Horneado Congelado Relleno: Queso Paria Producto Artesanal.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Vital Pan Mix Quinuas,14.9,De Molde Integral Hecho Con Masa Madre.,2024-12-06 21:20:35.379879
La Cesta,Panadería Y Repostería,Conserva Para Untar Duw Jamón Endiablado El Original,10.9,Contiene 115 gramos Conserva en base a carne de cerdo con especias para untar Fuente de proteína y delicioso sabor Acompañante perfecto con arepas pan tostadas ensaladas etc.,2024-12-06 21:20:35.379879
