Nombre;precio;website;scrape_timestamp
Piña Golden En Trozos Congelada El Frutero Bolsa 1 Kg;19.81;Pedidos Ya;2024-12-02 06:35:14.947340
Greenfood Mixtura Italiana Precocida Congelada 400G;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Layers Kit Kat 900Ml;26.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Frio Rico Maracuyá 900 ml;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Frío Rico Mini Paleta 5Und;25.5;Pedidos Ya;2024-12-02 06:35:14.947340
Lasagna De Pesto Antigua Taberna Queirolo 500 GR;28.0;Pedidos Ya;2024-12-02 06:35:14.947340
Lasagna De Alcachofa Antigua Taberna Queirolo 500 Gr;29.0;Pedidos Ya;2024-12-02 06:35:14.947340
Lasagna De Alcachofa Antigua Taberna Queirolo 1 Kg;55.0;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Frio Rico Fresa Donofrio 93 ml;5.0;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Morochas Donofrio Pote 900 ml;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Masa para Wantán SAN SEN Bolsa 500g;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Alaska Maracumango 900 ml;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mix De Frutas Fresa, Papaya Y Piña Congelado El Frutero 1Kg;18.26;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Menta Con Chocolate Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Sin Parar Lúcuma 180 mL;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Cookies And Cream Postrelado 130 GR;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Lucuma Con Chocolate Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Fresa Con Leche Condensada Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Pie De Limon Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Alaska Pack 5 unidades;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Chocolate Con Almendras Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado De Chocolate Con Almendras Y Brownie Postrelado 110 ML;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Pie De Limon Postrelado 110Ml;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Cocada Con Manjar Blanco Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Cheesecake De Sauco Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Mango Con Crema De Maracuya Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Cappuccino Con Irish Cream Postrelado 110Ml;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Chocolate Blanco Con Avellanas Postrelado 130 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Vainilla Con Caramelo Salado Postrelado 110Ml;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas De Res La Segoviana Congelados Paquete 16 Unidades;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa De Res Congeladas Oregon Foods 8 Unidades;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Súper Hamburguesa De Pollo La Segoviana Bolsa 16 Unid;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa de Pollo La Segoviana 14und;24.5;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Kit Kat Mini Paleta 5X55Ml;27.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas De Res Congeladas Oregon Foods 12 Unidades;36.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa de Res La Segoviana 14und;20.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa Parrillera Oregon Foods 4 Unidades 600 g;33.0;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Alaska Maracuyá 70 ml;2.0;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa De Res Oregon Foods 4 Unidades;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mini Burgers De Res Oregon Foods 12 Unidades;22.5;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Alaska Fresa Multipack 5 Unidades 70 ml;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa Parrillera De Pollo Oregon Foods 4 Unidades 600 g;27.0;Pedidos Ya;2024-12-02 06:35:14.947340
Chicken Strips Oregon Foods 300 g;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chicharron De Pechuga De Pollo Oregon Food 300 g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Nuggets De Pechuga De Pollo Oregon Foods 15 Unidades;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Milanesa De Pechuga De Pollo Oregon Foods 4 Unidades 600 g;29.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chicken Bites Oregon Foods 300 g;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mini Burger Angus Oregon Foods 12 Unidades 600 g;50.0;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa De Pollo Oregon Foods 8 Unidades;25.5;Pedidos Ya;2024-12-02 06:35:14.947340
Apanado De Pollo Precocido Oregon Foods 4 Unidades;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa Angus Oregon Foods 4 Unidades 800 g;59.0;Pedidos Ya;2024-12-02 06:35:14.947340
Chicken Bites Oregon Foods Caja 600 g;29.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas Premium Artesanales Clásicas Los Hierros Bolsa 4 Unid / 340 G;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Congelados Siu Mai DeliFreeze De Pollo Caja 12 Unidades;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Greenfod Mixtura Arveja/Zanahoria Congelada 400G;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Siu Mai Deli Freeze De Cerdo Caja 12Un;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Sin Parar Fresa Maracuyá 170 Ml;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Gyoza Delifrezze X 12 Unid;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa De Res Clásica Los Hierros 680 Gr;26.5;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Haagen-Dazs Chocolate Belga 100ml;12.18;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas Premium Los Hierros 4 Unidades;38.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas Premium De Pollo Los Hierros Bolsa 8 Unid /504 G;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Min Pao Especial Deli Freeze Unidad 180 G;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa De Pollo Clásica Los Hierros 680 Gr;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Tequeños De Chancho Asado Deli Freeze Caja 12 Unid;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado De Dulce De Leche Haagen Dazs 100 ml;40.13;Pedidos Ya;2024-12-02 06:35:14.947340
Lasagna de Carne Don Italo Caja 350 g;22.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Haagen-Dazs Fresa 473ml;39.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ravioles de Carne Don Italo Caja 500 g;29.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fresas Congeladas Berries Del Perú Bolsa 350 g;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Delichef Lasagna De Carne Don Italo 300 g;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Berry Honey Berries Del Peru 280 g;22.5;Pedidos Ya;2024-12-02 06:35:14.947340
Delichef Lasagna De Carne Don Italo 300 g;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arándanos Congelados Berries Del Perú Bolsa 350 g;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Delichef Ravioles Con Ricota/Espinaca Y Salsa Pesto Don Italo 300 g;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Delichef Ravioles Con Carne Y Salsa De Carne Don Italo 300 g;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Gnocchis Don Italo 500gr;26.5;Pedidos Ya;2024-12-02 06:35:14.947340
Lasagña Don Italo De Carne Caja 1Kg;64.5;Pedidos Ya;2024-12-02 06:35:14.947340
Capelleti Don Italo Caja 500G;28.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salsa Alfredo Don Italo x 250 gr;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pizza Pepperoni Don Italo 420gr;29.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pizza Hawaiana Don Italo 450gr;29.9;Pedidos Ya;2024-12-02 06:35:14.947340
Fresas Congeladas Berries Del Peru 1 kg;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mix 5 Berries Congelados De Arándanos, Fresas, Zarzamoras, Cerezas Y Frambuesas Berries Del Perú 350 G;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado De Lucu Mango Zub Zero Sin Azucar 500 g;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Min Pao Salado Delifreeze 80g x2 un;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Mix 4 Berries Congelados De Arándanos, Fresas, Frambuesas Y Cerezas Berries Del Perú 350 G;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Boliyuca Queso Delifreeze 24g x12 un;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pulpa De Açai Berries Del Perú 400 G;32.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Momenti Gelato Cheesecake Frutos Rojos 120Ml;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Wantan Cerdo Delifreeze 17g x12 un;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cerezas Congeladas Berries Del Perú 350 G;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tequeño Lomito Delifreeze 25g x12 un;20.9;Pedidos Ya;2024-12-02 06:35:14.947340
Enrollado Primavera Delifreeze 25g x6 un;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pie De Limón Momenti Momenti 120g;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Momenti Gelato Pie De Limón 500Ml;32.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas Sanúa Garbanzos y Espinaca 5x120gr;28.2;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa Mixta Sanua Caja 5Un;28.2;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesas Angus Bon Beef Caja 4 Unid;65.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hamburguesa Angus Rellena De Cheddar Bon Beef Caja 4 Unid;62.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack X2 Helado Chocochips Peziduri 900 ml;25.8;Pedidos Ya;2024-12-02 06:35:14.947340
Snack Natural Hojuelas De Lúcuma Deshidratada Quimachi 70 g;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Snack Natural Caramelo De Piña Deshidratada Quimachi 25 g;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Apple Roll Quimachi 25 G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Snack Natural Quicrakers Cebolla deshidratada Quimachi 45 g;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Helado Alaska D'Onofrio Camu Camu 70 mL;2.0;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog Suiza Paquete Laive 200 Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamon Sandwich + Queso Edam San Fernando 157 Gr;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Pizzero Braedt Paquete 200 g;7.17;Pedidos Ya;2024-12-02 06:35:14.947340
Braedt Jamon Y Edam 370 Gr;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón De Pavita Braedt Balance Paquete 200 G;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamón Pizza + Queso Edam Otto Kunz 340G;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chicha Morada Gloria Botella 3 L;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog San Fernando Ahumado De Pollo 440 G;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Paté San Fernando 100 g;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón De Pavita San Fernando Paquete 100 G;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tocino Ahumado Otto Kunz Paquete 100 G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Cocido Parrillero San Fernando Paquete 480 g;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Hot Dog Braedt Paquete 600G;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Parrillero Precocido Braedt Paquete 6 unid;18.5;Pedidos Ya;2024-12-02 06:35:14.947340
Frankfurter San Fernando Paquete 210G;10.8;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Huachana San Fernando X150 Gr;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha de Huacho Braedt x 150 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Parrillero Otto Kunz 400gr;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Ahumado De Pavita San Fernando Paquete 150G;12.5;Pedidos Ya;2024-12-02 06:35:14.947340
Super Salchicha Rosada San Fernando 920g;13.0;Pedidos Ya;2024-12-02 06:35:14.947340
Jamonada Polaca Otto Kunz 100 g;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Pechuga de Pavita San Fernando paquete 200 g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamonada Especial Braedt Paquete 100G;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Súper Salchicha Naranja San Fernando 1k;12.0;Pedidos Ya;2024-12-02 06:35:14.947340
Jamon Pizzero Braedt 480G;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Frankfurter Kilometrico Braedt 500G;18.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón de Pavo Braedt Paquete 200 g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamon Sandwich + Queso Edam San Fernando 684 Gr;35.2;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog de Pollo BRAEDT Paquete 500g;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Paté de cerdo Braedt 100 g;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog De Pollo Braedt Paquete 250G;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Inglés Casa Europa Paquete 200 g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón De Pechuga De Pavo Braedt Balance Paquete 200G;19.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Chorizos Cocktail Otto Kunz Paquete 370 G;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Pizzero Braedt Paquete 500 g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tocino Ahumado Braedt Paquete 200 g;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamonada de Pollo + Queso Edam Braedt Paquete 180 g;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog Braedt Paquete 400 g;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Inglés Artesanal Braedt Paquete 200 g;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Inglés Braedt Paquete 200 g;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Prosciutto Gourmet Braedt Paquete 100G;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salame Húngaro Braedt Paquete 150 g;24.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salame Napolitano Braedt Paquete 150 g;28.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha De Huacho Casa Europa Paquete 150G;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Vienesa 500g + Otto Kunz 250g;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Del Norte Otto Kunz 150G;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamonada Especial Otto Kunz Paquete 100 g;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Pizza Otto Kunz Paquete 200 g;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Vienesa Especial Otto Kunz Paquete 250 g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Inglés Otto Kunz Paquete 200 G;17.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Vienesa Especial 500 g;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Del País Casa Europa X 150G;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Vienesa Gourmet Otto Kunz paquete 500 g;21.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Serrano Otto Kunz Paquete 100G;29.9;Pedidos Ya;2024-12-02 06:35:14.947340
Lomo Ahumado Otto Kunz Paquete 150 g;15.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Crocante Casa Europa Paquete 200 g;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chicharrón de Prensa Casa Europa Paquete 200 g;10.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Pizzero Casa Europa Paquete 200 g;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tocino cocido Ahumado Casa Europa paquete 200 g;14.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Finas Hierbas Casa Europa Paquete 400 g;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Prosciutto de Lomo Casa Europa Paquete 100 g;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamón Artesano Paquete 200 G;20.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salame Cabanossi Braedt Unidad;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tapas Españolas Paquete 120 G: Jamón Serrano + Chorizo Madurado + Salchichón Madurado;21.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha Vienesa Ahumada Casa Europa Paquete 500 G;16.5;Pedidos Ya;2024-12-02 06:35:14.947340
Salame Húngaro Casa Europa Paquete 150 g;22.9;Pedidos Ya;2024-12-02 06:35:14.947340
Embutido Choribrasa Precocido Coctel Casa Europa X 250 G;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pepperoni Casa Europa Paquete 150 g;18.9;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha De Pollo Redondos 500 gr;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Ahumado Precocido Casa Europa Paquete 300 g;19.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamonada Especial Suiza Paquete 100Gr;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Precocido Picante Casa Europa Paquete 500 g;28.9;Pedidos Ya;2024-12-02 06:35:14.947340
Suiza Chicharrón De Prensa 85G;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog Suiza Paquete 400 g;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamón + Queso La Segoviana 360gr;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog La Segoviana Paquete 5 unid;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog La Segoviana Paquete 10 unid;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hot Dog Vienesa Salchichería Alemana Paquete 250 G;6.0;Pedidos Ya;2024-12-02 06:35:14.947340
Salchicha De Huacho Salchichería Alemana 150 g;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pack Jamon Pizzero + Queso Edam Salchichería Alemana 340 g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Angus Oregon Foods Caja 600G;49.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tocino Natural Ahumado Salchichería Alemana 200 g;15.9;Pedidos Ya;2024-12-02 06:35:14.947340
Jamon Sandwich Salchichería Alemana 200 g;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Jamonada Polaca Salchichería Alemana 200 g;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Salchicheria Alemana Ahumado 400 g;17.9;Pedidos Ya;2024-12-02 06:35:14.947340
Osso Chorizo Artesanal Maple 4 Un X 140 Gr;40.9;Pedidos Ya;2024-12-02 06:35:14.947340
Chorizo Artesanal Mermelada De Rocoto Y Ají Limo Osso 4 Unidades;40.9;Pedidos Ya;2024-12-02 06:35:14.947340
Repuesto De Ambientador Glade Auto Sport Carro Nuevo 1Und;24.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pegamento Instantáneo Triz 3Gr;7.0;Pedidos Ya;2024-12-02 06:35:14.947340
Limón Mesino 0.5 kg;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Palta Para Hoy 500gr;7.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tomate Italiano 0.5 kg;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Amarilla 0.5 kg;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Zanahoria 0.5 kg;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mandarina 1 kg;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cebolla Roja 0.5 kg;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Lechuga Crespa Unidad;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pepino Unidad;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Fresa Bandeja 500 g;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Brócoli Unidad;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Camote Amarillo 0.5 kg;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Blanca Yungay x1Kg;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Pimiento Morron Unidad;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Culantro Atado;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cebolla China Atado;4.2;Pedidos Ya;2024-12-02 06:35:14.947340
Cebolla Blanca 0.5 kg;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Choclo Mediano Unidad;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Champiñones Bandeja 200gr;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Perejil Atado;1.2;Pedidos Ya;2024-12-02 06:35:14.947340
Palta Fuerte Unidad;6.8;Pedidos Ya;2024-12-02 06:35:14.947340
Ají Amarillo x500gr;6.0;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Delicia x1Kg;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Yungay 500Gr;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Apio Unidad;4.5;Pedidos Ya;2024-12-02 06:35:14.947340
Camote Morado 0.5 kg;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Granadilla Huerto Urbano 6 Unidades;12.9;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Delicia Extra Unidad;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Tomate Italiano Unidad;1.2;Pedidos Ya;2024-12-02 06:35:14.947340
Zapallo Italiano Unidad;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Huayro 0.5 kg;4.9;Pedidos Ya;2024-12-02 06:35:14.947340
Palta Fuerte 500gr;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Amarilla Tumbay x1Kg;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Poro Unidad;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Melón Coquito Unidad;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Espárrago 300Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Naranja Huando Und;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Cebolla Roja Unidad;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Verde x1Kg;16.9;Pedidos Ya;2024-12-02 06:35:14.947340
Arándanos Zannia X 250 Gr;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Naranja De Jugo Valencia 500 g;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Kion x500gr;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ají Rocoto Unidad;2.5;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Roja x1Kg;13.9;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Verde Unidad;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Ajo Entero x500gr;11.9;Pedidos Ya;2024-12-02 06:35:14.947340
Cebolla Blanca Unidad;1.5;Pedidos Ya;2024-12-02 06:35:14.947340
Durazno Unidad;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Manzana Roja Unidad;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Betarraga Paquete 2 U;2.2;Pedidos Ya;2024-12-02 06:35:14.947340
Espinaca Bebé Botanika X 150g;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ajo Pelado 250Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Tomate Italiano Botanika 1 Kg;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Amarilla Unidad;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Vainita Cortada 200Gr;7.0;Pedidos Ya;2024-12-02 06:35:14.947340
Uva Negra Lavalle 500Gr;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Hierba Buena Und;2.7;Pedidos Ya;2024-12-02 06:35:14.947340
Frijol Chino 200Gr;3.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Negra 500Gr;3.2;Pedidos Ya;2024-12-02 06:35:14.947340
Maíz Morado 500grs;5.9;Pedidos Ya;2024-12-02 06:35:14.947340
Aguaymanto Por 500Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Coliflor Und;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
Papa Huamantanga 500Gr;5.0;Pedidos Ya;2024-12-02 06:35:14.947340
Mix Col Y Zanahoria Botanika 250 G;6.9;Pedidos Ya;2024-12-02 06:35:14.947340
Habas 500Gr;2.9;Pedidos Ya;2024-12-02 06:35:14.947340
Nabo Und;2.3;Pedidos Ya;2024-12-02 06:35:14.947340
Caigua Por Und;2.0;Pedidos Ya;2024-12-02 06:35:14.947340
Lechuga Seda Botanika 1 Unidad;3.5;Pedidos Ya;2024-12-02 06:35:14.947340
Uva verde Zannia x 500 gr;13.5;Pedidos Ya;2024-12-02 06:35:14.947340
Tomate Cherry Botanika 300G;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Platano Bellaco X Und;1.9;Pedidos Ya;2024-12-02 06:35:14.947340
Pepino Pickles Botanika 300 G;5.5;Pedidos Ya;2024-12-02 06:35:14.947340
Piña En Trozos Zannia X 300 Gr;8.5;Pedidos Ya;2024-12-02 06:35:14.947340
Mix En Bastones De Zanahoria Y Apio Zannia 250G;7.5;Pedidos Ya;2024-12-02 06:35:14.947340
Albahaca Botanika 120 G;6.5;Pedidos Ya;2024-12-02 06:35:14.947340
Aguaymanto Zannia X 500 Gr;9.9;Pedidos Ya;2024-12-02 06:35:14.947340
Ensalada De Frutas Sandia-Pña-Uva Zannia X 300 Gr;8.9;Pedidos Ya;2024-12-02 06:35:14.947340
